ID_ALQUILER,DIA_ALQUILER,AÑO_RENTA,MES_RENTA,CUATRI_RENTA,TITULO_PELICULA,DESCRIPCION,AÑO,LENGUAJE,LENGUAJE_ORIGINAL,TIEMPO_RENTA,CLASIFICACION,DIRECCION,CITY,CODIGO_POSTAL,TELEFONO,NOMBRE_APELLIDO_CLIENTE,EMAIL_CLIENTE,"NOMBRE Y APELLIDO PERSONAL",EMAIL_PERSONAL,USERNAME,DIA_DEVOLUCION,MONTO,FECHA_PAGO,"ULTIMA ACTUALIZACION"
835,2005-05-29,2005,5,2,"BERETS AGENT","A Taut Saga of a Crocodile And a Boy who must Overcome a Technical Writer in Ancient China",2006,English,NULL,5,PG-13,"28 MySQL Boulevard",Woodridge,32716,934352415130,"BOBBY BOUDREAU",BOBBY.BOUDREAU@sakilacustomer.org,"Jon Stephens",Jon.Stephens@sakilastaff.com,Jon,2005-06-02,2.99,2005-05-29,2006-02-15
836,2005-05-29,2005,5,2,"POND SEATTLE","A Stunning Drama of a Teacher And a Boat who must Battle a Feminist in Ancient China",2006,English,NULL,7,PG-13,"47 MySakila Drive",Lethbridge,13203,320471479776,"HARRY ARCE",HARRY.ARCE@sakilacustomer.org,"Mike Hillyer",Mike.Hillyer@sakilastaff.com,Mike,2005-05-31,2.99,2005-05-29,2006-02-15
837,2005-05-30,2005,5,2,"DECEIVER BETRAYED","A Taut Story of a Moose And a Squirrel who must Build a Husband in Ancient India",2006,English,NULL,7,NC-17,"47 MySakila Drive",Lethbridge,47753,734780743462,"BERNICE WILLIS",BERNICE.WILLIS@sakilacustomer.org,"Mike Hillyer",Mike.Hillyer@sakilastaff.com,Mike,2005-06-02,0.99,2005-05-30,2006-02-15
838,2005-05-30,2005,5,2,"NOON PAPI","A Unbelieveable Character Study of a Mad Scientist And a Astronaut who must Find a Pioneer in A Manhattan Penthouse",2006,English,NULL,5,G,"28 MySQL Boulevard",Woodridge,37469,111177206479,"NATHANIEL ADAM",NATHANIEL.ADAM@sakilacustomer.org,"Jon Stephens",Jon.Stephens@sakilastaff.com,Jon,2005-06-06,4.99,2005-05-30,2006-02-15
839,2005-05-30,2005,5,2,"HEAVENLY GUN","A Beautiful Yarn of a Forensic Psychologist And a Frisbee who must Battle a Moose in A Jet Boat",2006,English,NULL,5,NC-17,"47 MySakila Drive",Lethbridge,52368,647899404952,"JERRY JORDON",JERRY.JORDON@sakilacustomer.org,"Mike Hillyer",Mike.Hillyer@sakilastaff.com,Mike,2005-06-08,8.99,2005-05-30,2006-02-15
840,2005-05-30,2005,5,2,"TEMPLE ATTRACTION","A Action-Packed Saga of a Forensic Psychologist And a Woman who must Battle a Womanizer in Soviet Georgia",2006,English,NULL,5,PG,"28 MySQL Boulevard",Woodridge,1079,18581624103,"RACHEL BARNES",RACHEL.BARNES@sakilacustomer.org,"Jon Stephens",Jon.Stephens@sakilastaff.com,Jon,2005-05-31,4.99,2005-05-30,2006-02-15
841,2005-05-30,2005,5,2,"VIDEOTAPE ARSENIC","A Lacklusture Display of a Girl And a Astronaut who must Succumb a Student in Australia",2006,English,NULL,4,NC-17,"47 MySakila Drive",Lethbridge,69973,900235712074,"JESSE SCHILLING",JESSE.SCHILLING@sakilacustomer.org,"Mike Hillyer",Mike.Hillyer@sakilastaff.com,Mike,2005-06-02,4.99,2005-05-30,2006-02-15
842,2005-05-30,2005,5,2,"LABYRINTH LEAGUE","A Awe-Inspiring Saga of a Composer And a Frisbee who must Succumb a Pioneer in The Sahara Desert",2006,English,NULL,6,PG-13,"28 MySQL Boulevard",Woodridge,14408,918119601885,"NELLIE GARRETT",NELLIE.GARRETT@sakilacustomer.org,"Jon Stephens",Jon.Stephens@sakilastaff.com,Jon,2005-06-01,2.99,2005-05-30,2006-02-15
843,2005-05-30,2005,5,2,"JEDI BENEATH","A Astounding Reflection of a Explorer And a Dentist who must Pursue a Student in Nigeria",2006,English,NULL,7,PG,"47 MySakila Drive",Lethbridge,91400,613124286867,"DONALD MAHON",DONALD.MAHON@sakilacustomer.org,"Mike Hillyer",Mike.Hillyer@sakilastaff.com,Mike,2005-05-31,0.99,2005-05-30,2006-02-15
844,2005-05-30,2005,5,2,"CANDLES GRAPES","A Fanciful Character Study of a Monkey And a Explorer who must Build a Astronaut in An Abandoned Fun House",2006,English,NULL,6,NC-17,"28 MySQL Boulevard",Woodridge,87212,572068624538,"FREDERICK ISBELL",FREDERICK.ISBELL@sakilacustomer.org,"Jon Stephens",Jon.Stephens@sakilastaff.com,Jon,2005-06-01,4.99,2005-05-30,2006-02-15
845,2005-05-30,2005,5,2,"HOURS RAGE","A Fateful Story of a Explorer And a Feminist who must Meet a Technical Writer in Soviet Georgia",2006,English,NULL,4,NC-17,"47 MySakila Drive",Lethbridge,75444,255800440636,"THERESA WATSON",THERESA.WATSON@sakilacustomer.org,"Mike Hillyer",Mike.Hillyer@sakilastaff.com,Mike,2005-06-07,4.99,2005-05-30,2006-02-15
846,2005-05-30,2005,5,2,"DARES PLUTO","A Fateful Story of a Robot And a Dentist who must Defeat a Astronaut in New Orleans",2006,English,NULL,7,PG-13,"47 MySakila Drive",Lethbridge,74428,876295323994,"JOYCE EDWARDS",JOYCE.EDWARDS@sakilacustomer.org,"Mike Hillyer",Mike.Hillyer@sakilastaff.com,Mike,2005-06-01,2.99,2005-05-30,2006-02-15
847,2005-05-30,2005,5,2,"WARDROBE PHANTOM","A Action-Packed Display of a Mad Cow And a Astronaut who must Kill a Car in Ancient India",2006,English,NULL,6,G,"28 MySQL Boulevard",Woodridge,75442,821476736117,"RUSSELL BRINSON",RUSSELL.BRINSON@sakilacustomer.org,"Jon Stephens",Jon.Stephens@sakilastaff.com,Jon,2005-06-06,3.99,2005-05-30,2006-02-15
848,2005-05-30,2005,5,2,"FALCON VOLUME","A Fateful Saga of a Sumo Wrestler And a Hunter who must Redeem a A Shark in New Orleans",2006,English,NULL,5,PG-13,"28 MySQL Boulevard",Woodridge,47472,145720452260,"TROY QUIGLEY",TROY.QUIGLEY@sakilacustomer.org,"Jon Stephens",Jon.Stephens@sakilastaff.com,Jon,2005-06-05,5.99,2005-05-30,2006-02-15
849,2005-05-30,2005,5,2,"LONELY ELEPHANT","A Intrepid Story of a Student And a Dog who must Challenge a Explorer in Soviet Georgia",2006,English,NULL,3,G,"47 MySakila Drive",Lethbridge,21872,474047727727,"OSCAR AQUINO",OSCAR.AQUINO@sakilacustomer.org,"Mike Hillyer",Mike.Hillyer@sakilastaff.com,Mike,2005-06-07,7.99,2005-05-30,2006-02-15
850,2005-05-30,2005,5,2,"LIES TREATMENT","A Fast-Paced Character Study of a Dentist And a Moose who must Defeat a Composer in The First Manned Space Station",2006,English,NULL,7,NC-17,"28 MySQL Boulevard",Woodridge,400,627425618482,"BRAD MCCURDY",BRAD.MCCURDY@sakilacustomer.org,"Jon Stephens",Jon.Stephens@sakilastaff.com,Jon,2005-05-31,4.99,2005-05-30,2006-02-15
851,2005-05-30,2005,5,2,"MUSIC BOONDOCK","A Thrilling Tale of a Butler And a Astronaut who must Battle a Explorer in The First Manned Space Station",2006,English,NULL,7,R,"47 MySakila Drive",Lethbridge,86760,717566026669,"DARRYL ASHCRAFT",DARRYL.ASHCRAFT@sakilacustomer.org,"Mike Hillyer",Mike.Hillyer@sakilastaff.com,Mike,2005-06-06,0.99,2005-05-30,2006-02-15
852,2005-05-30,2005,5,2,"GHOST GROUNDHOG","A Brilliant Panorama of a Madman And a Composer who must Succumb a Car in Ancient India",2006,English,NULL,6,G,"47 MySakila Drive",Lethbridge,77642,84794532510,"NELSON CHRISTENSON",NELSON.CHRISTENSON@sakilacustomer.org,"Mike Hillyer",Mike.Hillyer@sakilastaff.com,Mike,2005-06-01,4.99,2005-05-30,2006-02-15
853,2005-05-30,2005,5,2,"SLEUTH ORIENT","A Fateful Character Study of a Husband And a Dog who must Find a Feminist in Ancient India",2006,English,NULL,4,NC-17,"28 MySQL Boulevard",Woodridge,64615,937222955822,"THELMA MURRAY",THELMA.MURRAY@sakilacustomer.org,"Jon Stephens",Jon.Stephens@sakilastaff.com,Jon,2005-06-01,0.99,2005-05-30,2006-02-15
854,2005-05-30,2005,5,2,"DALMATIONS SWEDEN","A Emotional Epistle of a Moose And a Hunter who must Overcome a Robot in A Manhattan Penthouse",2006,English,NULL,4,PG,"28 MySQL Boulevard",Woodridge,91330,561729882725,"FRED WHEAT",FRED.WHEAT@sakilacustomer.org,"Jon Stephens",Jon.Stephens@sakilastaff.com,Jon,2005-06-01,0.99,2005-05-30,2006-02-15
855,2005-05-30,2005,5,2,"MALLRATS UNITED","A Thrilling Yarn of a Waitress And a Dentist who must Find a Hunter in A Monastery",2006,English,NULL,4,PG,"47 MySakila Drive",Lethbridge,54749,302526949177,"NATHAN RUNYON",NATHAN.RUNYON@sakilacustomer.org,"Mike Hillyer",Mike.Hillyer@sakilastaff.com,Mike,2005-06-03,0.99,2005-05-30,2006-02-15
856,2005-05-30,2005,5,2,"SUNRISE LEAGUE","A Beautiful Epistle of a Madman And a Butler who must Face a Crocodile in A Manhattan Penthouse",2006,English,NULL,3,PG-13,"47 MySakila Drive",Lethbridge,38594,697760867968,"HEATHER MORRIS",HEATHER.MORRIS@sakilacustomer.org,"Mike Hillyer",Mike.Hillyer@sakilastaff.com,Mike,2005-06-07,9.99,2005-05-30,2006-02-15
857,2005-05-30,2005,5,2,"MASSACRE USUAL","A Fateful Reflection of a Waitress And a Crocodile who must Challenge a Forensic Psychologist in California",2006,English,NULL,6,R,"47 MySakila Drive",Lethbridge,25238,646237101779,"ROSEMARY SCHMIDT",ROSEMARY.SCHMIDT@sakilacustomer.org,"Mike Hillyer",Mike.Hillyer@sakilastaff.com,Mike,2005-06-02,4.99,2005-05-30,2006-02-15
858,2005-05-30,2005,5,2,"ELIZABETH SHANE","A Lacklusture Display of a Womanizer And a Dog who must Face a Sumo Wrestler in Ancient Japan",2006,English,NULL,7,NC-17,"47 MySakila Drive",Lethbridge,5373,620719383725,"SAMUEL MARLOW",SAMUEL.MARLOW@sakilacustomer.org,"Mike Hillyer",Mike.Hillyer@sakilastaff.com,Mike,2005-06-01,4.99,2005-05-30,2006-02-15
859,2005-05-30,2005,5,2,"PATTON INTERVIEW","A Thrilling Documentary of a Composer And a Secret Agent who must Succumb a Cat in Berlin",2006,English,NULL,4,PG,"28 MySQL Boulevard",Woodridge,1079,18581624103,"RACHEL BARNES",RACHEL.BARNES@sakilacustomer.org,"Jon Stephens",Jon.Stephens@sakilastaff.com,Jon,2005-06-02,2.99,2005-05-30,2006-02-15
860,2005-05-30,2005,5,2,"CASUALTIES ENCINO","A Insightful Yarn of a A Shark And a Pastry Chef who must Face a Boy in A Monastery",2006,English,NULL,3,G,"28 MySQL Boulevard",Woodridge,24645,75975221996,"BRANDY GRAVES",BRANDY.GRAVES@sakilacustomer.org,"Jon Stephens",Jon.Stephens@sakilastaff.com,Jon,2005-06-08,10.99,2005-05-30,2006-02-15
861,2005-05-30,2005,5,2,"SMOKING BARBARELLA","A Lacklusture Saga of a Mad Cow And a Mad Scientist who must Sink a Cat in A MySQL Convention",2006,English,NULL,7,PG-13,"47 MySakila Drive",Lethbridge,87687,868602816371,"BRETT CORNWELL",BRETT.CORNWELL@sakilacustomer.org,"Mike Hillyer",Mike.Hillyer@sakilastaff.com,Mike,2005-06-06,0.99,2005-05-30,2006-02-15
862,2005-05-30,2005,5,2,"DWARFS ALTER","A Emotional Yarn of a Girl And a Dog who must Challenge a Composer in Ancient Japan",2006,English,NULL,6,G,"28 MySQL Boulevard",Woodridge,59550,38158430589,"JEFFREY SPEAR",JEFFREY.SPEAR@sakilacustomer.org,"Jon Stephens",Jon.Stephens@sakilastaff.com,Jon,2005-06-03,2.99,2005-05-30,2006-02-15
863,2005-05-30,2005,5,2,"SWEDEN SHINING","A Taut Documentary of a Car And a Robot who must Conquer a Boy in The Canadian Rockies",2006,English,NULL,6,PG,"47 MySakila Drive",Lethbridge,89294,924815207181,"CARLOS COUGHLIN",CARLOS.COUGHLIN@sakilacustomer.org,"Mike Hillyer",Mike.Hillyer@sakilastaff.com,Mike,2005-06-05,4.99,2005-05-30,2006-02-15
864,2005-05-30,2005,5,2,"MUSCLE BRIGHT","A Stunning Panorama of a Sumo Wrestler And a Husband who must Redeem a Madman in Ancient India",2006,English,NULL,7,G,"28 MySQL Boulevard",Woodridge,55676,169352919175,"CODY NOLEN",CODY.NOLEN@sakilacustomer.org,"Jon Stephens",Jon.Stephens@sakilastaff.com,Jon,2005-06-06,2.99,2005-05-30,2006-02-15
865,2005-05-30,2005,5,2,"PRINCESS GIANT","A Thrilling Yarn of a Pastry Chef And a Monkey who must Battle a Monkey in A Shark Tank",2006,English,NULL,3,NC-17,"47 MySakila Drive",Lethbridge,76990,499408708580,"MICHELE GRANT",MICHELE.GRANT@sakilacustomer.org,"Mike Hillyer",Mike.Hillyer@sakilastaff.com,Mike,2005-06-07,7.99,2005-05-30,2006-02-15
866,2005-05-30,2005,5,2,"NORTHWEST POLISH","A Boring Character Study of a Boy And a A Shark who must Outrace a Womanizer in The Outback",2006,English,NULL,5,PG,"28 MySQL Boulevard",Woodridge,77948,657282285970,"SUSAN WILSON",SUSAN.WILSON@sakilacustomer.org,"Jon Stephens",Jon.Stephens@sakilastaff.com,Jon,2005-06-08,6.99,2005-05-30,2006-02-15
867,2005-05-30,2005,5,2,"ROOTS REMEMBER","A Brilliant Drama of a Mad Cow And a Hunter who must Escape a Hunter in Berlin",2006,English,NULL,4,PG-13,"47 MySakila Drive",Lethbridge,51540,333339908719,"EMILY DIAZ",EMILY.DIAZ@sakilacustomer.org,"Mike Hillyer",Mike.Hillyer@sakilastaff.com,Mike,2005-06-01,0.99,2005-05-30,2006-02-15
868,2005-05-30,2005,5,2,"SHIP WONDERLAND","A Thrilling Saga of a Monkey And a Frisbee who must Escape a Explorer in The Outback",2006,English,NULL,5,R,"47 MySakila Drive",Lethbridge,65599,678220867005,"CYNTHIA YOUNG",CYNTHIA.YOUNG@sakilacustomer.org,"Mike Hillyer",Mike.Hillyer@sakilastaff.com,Mike,2005-05-31,2.99,2005-05-30,2006-02-15
869,2005-05-30,2005,5,2,"ROSES TREASURE","A Astounding Panorama of a Monkey And a Secret Agent who must Defeat a Woman in The First Manned Space Station",2006,English,NULL,5,PG-13,"28 MySQL Boulevard",Woodridge,98573,429925609431,"RAMONA HALE",RAMONA.HALE@sakilacustomer.org,"Jon Stephens",Jon.Stephens@sakilastaff.com,Jon,2005-06-03,4.99,2005-05-30,2006-02-15
870,2005-05-30,2005,5,2,"OPERATION OPERATION","A Intrepid Character Study of a Man And a Frisbee who must Overcome a Madman in Ancient China",2006,English,NULL,7,G,"47 MySakila Drive",Lethbridge,83536,667736124769,"CLARENCE GAMEZ",CLARENCE.GAMEZ@sakilacustomer.org,"Mike Hillyer",Mike.Hillyer@sakilastaff.com,Mike,2005-06-06,2.99,2005-05-30,2006-02-15
871,2005-05-30,2005,5,2,"ZOOLANDER FICTION","A Fateful Reflection of a Waitress And a Boat who must Discover a Sumo Wrestler in Ancient China",2006,English,NULL,5,R,"28 MySQL Boulevard",Woodridge,57587,407218522294,"WILLIAM SATTERFIELD",WILLIAM.SATTERFIELD@sakilacustomer.org,"Jon Stephens",Jon.Stephens@sakilastaff.com,Jon,2005-06-04,2.99,2005-05-30,2006-02-15
872,2005-05-30,2005,5,2,"STRANGELOVE DESIRE","A Awe-Inspiring Panorama of a Lumberjack And a Waitress who must Defeat a Crocodile in An Abandoned Amusement Park",2006,English,NULL,4,NC-17,"47 MySakila Drive",Lethbridge,841,50898428626,"ALLAN CORNISH",ALLAN.CORNISH@sakilacustomer.org,"Mike Hillyer",Mike.Hillyer@sakilastaff.com,Mike,2005-06-06,3.99,2005-05-30,2006-02-15
873,2005-05-30,2005,5,2,"ZHIVAGO CORE","A Fateful Yarn of a Composer And a Man who must Face a Boy in The Canadian Rockies",2006,English,NULL,6,NC-17,"28 MySQL Boulevard",Woodridge,22025,409315295763,"AARON SELBY",AARON.SELBY@sakilacustomer.org,"Jon Stephens",Jon.Stephens@sakilastaff.com,Jon,2005-06-07,2.99,2005-05-30,2006-02-15
874,2005-05-30,2005,5,2,"BLADE POLISH","A Thoughtful Character Study of a Frisbee And a Pastry Chef who must Fight a Dentist in The First Manned Space Station",2006,English,NULL,5,PG-13,"28 MySQL Boulevard",Woodridge,4166,680428310138,"JULIE SANCHEZ",JULIE.SANCHEZ@sakilacustomer.org,"Jon Stephens",Jon.Stephens@sakilastaff.com,Jon,2005-06-01,0.99,2005-05-30,2006-02-15
875,2005-05-30,2005,5,2,"FIDELITY DEVIL","A Awe-Inspiring Drama of a Technical Writer And a Composer who must Reach a Pastry Chef in A U-Boat",2006,English,NULL,5,G,"47 MySakila Drive",Lethbridge,49833,961370847344,"JOSE ANDREW",JOSE.ANDREW@sakilacustomer.org,"Mike Hillyer",Mike.Hillyer@sakilastaff.com,Mike,2005-06-06,6.99,2005-05-30,2006-02-15
876,2005-05-30,2005,5,2,"FLATLINERS KILLER","A Taut Display of a Secret Agent And a Waitress who must Sink a Robot in An Abandoned Mine Shaft",2006,English,NULL,5,G,"47 MySakila Drive",Lethbridge,19913,624138001031,"WALTER PERRYMAN",WALTER.PERRYMAN@sakilacustomer.org,"Mike Hillyer",Mike.Hillyer@sakilastaff.com,Mike,2005-06-07,5.99,2005-05-30,2006-02-15
877,2005-05-30,2005,5,2,"CRUELTY UNFORGIVEN","A Brilliant Tale of a Car And a Moose who must Battle a Dentist in Nigeria",2006,English,NULL,7,G,"47 MySakila Drive",Lethbridge,45844,380657522649,"MARGARET MOORE",MARGARET.MOORE@sakilacustomer.org,"Mike Hillyer",Mike.Hillyer@sakilastaff.com,Mike,2005-06-02,0.99,2005-05-30,2006-02-15
878,2005-05-30,2005,5,2,"UPTOWN YOUNG","A Fateful Documentary of a Dog And a Hunter who must Pursue a Teacher in An Abandoned Amusement Park",2006,English,NULL,5,PG,"47 MySakila Drive",Lethbridge,54949,869051782691,"MATTHEW MAHAN",MATTHEW.MAHAN@sakilacustomer.org,"Mike Hillyer",Mike.Hillyer@sakilastaff.com,Mike,2005-06-07,5.99,2005-05-30,2006-02-15
879,2005-05-30,2005,5,2,"TALENTED HOMICIDE","A Lacklusture Panorama of a Dentist And a Forensic Psychologist who must Outrace a Pioneer in A U-Boat",2006,English,NULL,6,PG,"28 MySQL Boulevard",Woodridge,71182,684529463244,"MAURICE CRAWLEY",MAURICE.CRAWLEY@sakilacustomer.org,"Jon Stephens",Jon.Stephens@sakilastaff.com,Jon,2005-06-05,0.99,2005-05-30,2006-02-15
880,2005-05-30,2005,5,2,"HANDICAP BOONDOCK","A Beautiful Display of a Pioneer And a Squirrel who must Vanquish a Sumo Wrestler in Soviet Georgia",2006,English,NULL,4,R,"28 MySQL Boulevard",Woodridge,70664,366776723320,"LEON BOSTIC",LEON.BOSTIC@sakilacustomer.org,"Jon Stephens",Jon.Stephens@sakilastaff.com,Jon,2005-06-02,0.99,2005-05-30,2006-02-15
881,2005-05-30,2005,5,2,"CENTER DINOSAUR","A Beautiful Character Study of a Sumo Wrestler And a Dentist who must Find a Dog in California",2006,English,NULL,5,PG,"47 MySakila Drive",Lethbridge,28349,890283544295,"GLENDA FRAZIER",GLENDA.FRAZIER@sakilacustomer.org,"Mike Hillyer",Mike.Hillyer@sakilastaff.com,Mike,2005-06-02,4.99,2005-05-30,2006-02-15
882,2005-05-30,2005,5,2,"STAR OPERATION","A Insightful Character Study of a Girl And a Car who must Pursue a Mad Cow in A Shark Tank",2006,English,NULL,5,PG,"28 MySQL Boulevard",Woodridge,41060,553452430707,"DAN PAINE",DAN.PAINE@sakilacustomer.org,"Jon Stephens",Jon.Stephens@sakilastaff.com,Jon,2005-06-02,2.99,2005-05-30,2006-02-15
883,2005-05-30,2005,5,2,"JUMPING WRATH","A Touching Epistle of a Monkey And a Feminist who must Discover a Boat in Berlin",2006,English,NULL,4,NC-17,"47 MySakila Drive",Lethbridge,30586,280578750435,"DANNY ISOM",DANNY.ISOM@sakilacustomer.org,"Mike Hillyer",Mike.Hillyer@sakilastaff.com,Mike,2005-06-07,4.99,2005-05-30,2006-02-15
884,2005-05-30,2005,5,2,"TIES HUNGER","A Insightful Saga of a Astronaut And a Explorer who must Pursue a Mad Scientist in A U-Boat",2006,English,NULL,3,R,"47 MySakila Drive",Lethbridge,81766,407752414682,"DONNA THOMPSON",DONNA.THOMPSON@sakilacustomer.org,"Mike Hillyer",Mike.Hillyer@sakilastaff.com,Mike,2005-05-31,4.99,2005-05-30,2006-02-15
885,2005-05-30,2005,5,2,"CHEAPER CLYDE","A Emotional Character Study of a Pioneer And a Girl who must Discover a Dog in Ancient Japan",2006,English,NULL,6,G,"28 MySQL Boulevard",Woodridge,85505,914090181665,"JOAN COOPER",JOAN.COOPER@sakilacustomer.org,"Jon Stephens",Jon.Stephens@sakilastaff.com,Jon,2005-06-03,0.99,2005-05-30,2006-02-15
886,2005-05-30,2005,5,2,"VOLCANO TEXAS","A Awe-Inspiring Yarn of a Hunter And a Feminist who must Challenge a Dentist in The Outback",2006,English,NULL,6,NC-17,"47 MySakila Drive",Lethbridge,8816,737229003916,"PHILIP CAUSEY",PHILIP.CAUSEY@sakilacustomer.org,"Mike Hillyer",Mike.Hillyer@sakilastaff.com,Mike,2005-06-01,0.99,2005-05-30,2006-02-15
887,2005-05-30,2005,5,2,"MOSQUITO ARMAGEDDON","A Thoughtful Character Study of a Waitress And a Feminist who must Build a Teacher in Ancient Japan",2006,English,NULL,6,G,"47 MySakila Drive",Lethbridge,54308,949312333307,"SANDRA MARTIN",SANDRA.MARTIN@sakilacustomer.org,"Mike Hillyer",Mike.Hillyer@sakilastaff.com,Mike,2005-06-01,0.99,2005-05-30,2006-02-15
888,2005-05-30,2005,5,2,"BOOGIE AMELIE","A Lacklusture Character Study of a Husband And a Sumo Wrestler who must Succumb a Technical Writer in The Gulf of Mexico",2006,English,NULL,6,R,"47 MySakila Drive",Lethbridge,4999,973047364353,"MARJORIE TUCKER",MARJORIE.TUCKER@sakilacustomer.org,"Mike Hillyer",Mike.Hillyer@sakilastaff.com,Mike,2005-06-06,5.99,2005-05-30,2006-02-15
889,2005-05-30,2005,5,2,"ENOUGH RAGING","A Astounding Character Study of a Boat And a Secret Agent who must Find a Mad Cow in The Sahara Desert",2006,English,NULL,7,NC-17,"28 MySQL Boulevard",Woodridge,24321,886636413768,"GRACE ELLIS",GRACE.ELLIS@sakilacustomer.org,"Jon Stephens",Jon.Stephens@sakilastaff.com,Jon,2005-05-31,2.99,2005-05-30,2006-02-15
890,2005-05-30,2005,5,2,"FLAMINGOS CONNECTICUT","A Fast-Paced Reflection of a Composer And a Composer who must Meet a Cat in The Sahara Desert",2006,English,NULL,4,PG-13,"28 MySQL Boulevard",Woodridge,18841,53912826864,"JOE GILLILAND",JOE.GILLILAND@sakilacustomer.org,"Jon Stephens",Jon.Stephens@sakilastaff.com,Jon,2005-06-01,4.99,2005-05-30,2006-02-15
891,2005-05-30,2005,5,2,"METROPOLIS COMA","A Emotional Saga of a Database Administrator And a Pastry Chef who must Confront a Teacher in A Baloon Factory",2006,English,NULL,4,PG-13,"28 MySQL Boulevard",Woodridge,83536,667736124769,"CLARENCE GAMEZ",CLARENCE.GAMEZ@sakilacustomer.org,"Jon Stephens",Jon.Stephens@sakilastaff.com,Jon,2005-06-08,7.99,2005-05-30,2006-02-15
892,2005-05-30,2005,5,2,"BUCKET BROTHERHOOD","A Amazing Display of a Girl And a Womanizer who must Succumb a Lumberjack in A Baloon Factory",2006,English,NULL,7,PG,"28 MySQL Boulevard",Woodridge,85548,959949395183,"NAOMI JENNINGS",NAOMI.JENNINGS@sakilacustomer.org,"Jon Stephens",Jon.Stephens@sakilastaff.com,Jon,2005-06-05,4.99,2005-05-30,2006-02-15
893,2005-05-30,2005,5,2,"REAR TRADING","A Awe-Inspiring Reflection of a Forensic Psychologist And a Secret Agent who must Succumb a Pastry Chef in Soviet Georgia",2006,English,NULL,6,NC-17,"28 MySQL Boulevard",Woodridge,87687,868602816371,"BRETT CORNWELL",BRETT.CORNWELL@sakilacustomer.org,"Jon Stephens",Jon.Stephens@sakilastaff.com,Jon,2005-06-07,2.99,2005-05-30,2006-02-15
894,2005-05-30,2005,5,2,"DOWNHILL ENOUGH","A Emotional Tale of a Pastry Chef And a Forensic Psychologist who must Succumb a Monkey in The Sahara Desert",2006,English,NULL,3,G,"28 MySQL Boulevard",Woodridge,11067,775235029633,"BRYAN HARDISON",BRYAN.HARDISON@sakilacustomer.org,"Jon Stephens",Jon.Stephens@sakilastaff.com,Jon,2005-06-07,5.99,2005-05-30,2006-02-15
895,2005-05-30,2005,5,2,"MOURNING PURPLE","A Lacklusture Display of a Waitress And a Lumberjack who must Chase a Pioneer in New Orleans",2006,English,NULL,5,PG,"47 MySakila Drive",Lethbridge,90845,956188728558,"LAURIE LAWRENCE",LAURIE.LAWRENCE@sakilacustomer.org,"Mike Hillyer",Mike.Hillyer@sakilastaff.com,Mike,2005-06-05,1.99,2005-05-30,2006-02-15
896,2005-05-30,2005,5,2,"NEIGHBORS CHARADE","A Fanciful Reflection of a Crocodile And a Astronaut who must Outrace a Feminist in An Abandoned Amusement Park",2006,English,NULL,3,R,"47 MySakila Drive",Lethbridge,10800,403404780639,"GERTRUDE CASTILLO",GERTRUDE.CASTILLO@sakilacustomer.org,"Mike Hillyer",Mike.Hillyer@sakilastaff.com,Mike,2005-06-05,3.99,2005-05-30,2006-02-15
