ID_ALQUILER;DIA_ALQUILER;A��O_R;MES_RENTA;CUATRI_RENTA;TITULO_PELICULA;DESCRIPCION;A�;LENGUAJE;LENGUAJE_ORIGINAL;TIEMPO_RENTA;CLASIFICACION;DIRECCION;CITY;CODIGO_POSTAL;TELEFONO;NOMBRE_APELLIDO_CLIENTE;EMAIL_CLIENTE;NOMBRE Y APELLIDO PERSONAL;EMAIL_PERSONAL;USERNAME;DIA_DEVOLUCION;MONTO;FECHA_PAGO;ULTIMA ACTUALIZACION;;;;
890;30/5/2005;2005;5;2;FLAMINGOS CONNECTICUT;A Fast-Paced Reflection of a Composer And a Composer who must Meet a Cat in The Sahara Desert;2006;English;NULL;4;PG-13;28 MySQL Boulevard;Woodridge;18841;53912826864;JOE GILLILAND;JOE.GILLILAND@sakilacustomer.org;Jon Stephens;Jon.Stephens@sakilastaff.com;Jon;1/6/2005;4.99;30/5/2005;15/2/2006;;;;
891;30/5/2005;2005;5;2;METROPOLIS COMA;A Emotional Saga of a Database Administrator And a Pastry Chef who must Confront a Teacher in A Baloon Factory;2006;English;NULL;4;PG-13;28 MySQL Boulevard;Woodridge;83536;6,67736E+11;CLARENCE GAMEZ;CLARENCE.GAMEZ@sakilacustomer.org;Jon Stephens;Jon.Stephens@sakilastaff.com;Jon;8/6/2005;7.99;30/5/2005;15/2/2006;;;;
892;30/5/2005;2005;5;2;BUCKET BROTHERHOOD;A Amazing Display of a Girl And a Womanizer who must Succumb a Lumberjack in A Baloon Factory;2006;English;NULL;7;PG;28 MySQL Boulevard;Woodridge;85548;9,59949E+11;NAOMI JENNINGS;NAOMI.JENNINGS@sakilacustomer.org;Jon Stephens;Jon.Stephens@sakilastaff.com;Jon;5/6/2005;4.99;30/5/2005;15/2/2006;;;;
893;30/5/2005;2005;5;2;REAR TRADING;A Awe-Inspiring Reflection of a Forensic Psychologist And a Secret Agent who must Succumb a Pastry Chef in Soviet Georgia;2006;English;NULL;6;NC-17;28 MySQL Boulevard;Woodridge;87687;8,68603E+11;BRETT CORNWELL;BRETT.CORNWELL@sakilacustomer.org;Jon Stephens;Jon.Stephens@sakilastaff.com;Jon;7/6/2005;2.99;30/5/2005;15/2/2006;;;;
894;30/5/2005;2005;5;2;DOWNHILL ENOUGH;A Emotional Tale of a Pastry Chef And a Forensic Psychologist who must Succumb a Monkey in The Sahara Desert;2006;English;NULL;3;G;28 MySQL Boulevard;Woodridge;11067;7,75235E+11;BRYAN HARDISON;BRYAN.HARDISON@sakilacustomer.org;Jon Stephens;Jon.Stephens@sakilastaff.com;Jon;7/6/2005;5.99;30/5/2005;15/2/2006;;;;
895;30/5/2005;2005;5;2;MOURNING PURPLE;A Lacklusture Display of a Waitress And a Lumberjack who must Chase a Pioneer in New Orleans;2006;English;NULL;5;PG;47 MySakila Drive;Lethbridge;90845;9,56189E+11;LAURIE LAWRENCE;LAURIE.LAWRENCE@sakilacustomer.org;Mike Hillyer;Mike.Hillyer@sakilastaff.com;Mike;5/6/2005;1.99;30/5/2005;15/2/2006;;;;
896;30/5/2005;2005;5;2;NEIGHBORS CHARADE;A Fanciful Reflection of a Crocodile And a Astronaut who must Outrace a Feminist in An Abandoned Amusement Park;2006;English;NULL;3;R;47 MySakila Drive;Lethbridge;10800;4,03405E+11;GERTRUDE CASTILLO;GERTRUDE.CASTILLO@sakilacustomer.org;Mike Hillyer;Mike.Hillyer@sakilastaff.com;Mike;5/6/2005;3.99;30/5/2005;15/2/2006;;;;
897;30/5/2005;2005;5;2;EXPECATIONS NATURAL;A Amazing Drama of a Butler And a Husband who must Reach a A Shark in A U-Boat;2006;English;NULL;5;PG-13;28 MySQL Boulevard;Woodridge;63104;6,17568E+11;EDWIN BURK;EDWIN.BURK@sakilacustomer.org;Jon Stephens;Jon.Stephens@sakilastaff.com;Jon;8/6/2005;8.99;30/5/2005;15/2/2006;;;;
898;30/5/2005;2005;5;2;SAVANNAH TOWN;A Awe-Inspiring Tale of a Astronaut And a Database Administrator who must Chase a Secret Agent in The Gulf of Mexico;2006;English;NULL;5;PG-13;47 MySakila Drive;Lethbridge;95509;5,50307E+11;ERNEST STEPP;ERNEST.STEPP@sakilacustomer.org;Mike Hillyer;Mike.Hillyer@sakilastaff.com;Mike;1/6/2005;0.99;30/5/2005;15/2/2006;;;;
899;30/5/2005;2005;5;2;DORADO NOTTING;A Action-Packed Tale of a Sumo Wrestler And a A Shark who must Meet a Frisbee in California;2006;English;NULL;5;NC-17;47 MySakila Drive;Lethbridge;21294;8,89538E+11;BERTHA FERGUSON;BERTHA.FERGUSON@sakilacustomer.org;Mike Hillyer;Mike.Hillyer@sakilastaff.com;Mike;6/6/2005;6.99;30/5/2005;15/2/2006;;;;
900;30/5/2005;2005;5;2;SEATTLE EXPECATIONS;A Insightful Reflection of a Crocodile And a Sumo Wrestler who must Meet a Technical Writer in The Sahara Desert;2006;English;NULL;4;PG-13;47 MySakila Drive;Lethbridge;95179;1,82179E+11;KIRK STCLAIR;KIRK.STCLAIR@sakilacustomer.org;Mike Hillyer;Mike.Hillyer@sakilastaff.com;Mike;7/6/2005;8.99;30/5/2005;15/2/2006;;;;
901;30/5/2005;2005;5;2;COLOR PHILADELPHIA;A Thoughtful Panorama of a Car And a Crocodile who must Sink a Monkey in The Sahara Desert;2006;English;NULL;6;G;47 MySakila Drive;Lethbridge;50390;5,38241E+11;LENA JENSEN;LENA.JENSEN@sakilacustomer.org;Mike Hillyer;Mike.Hillyer@sakilastaff.com;Mike;2/6/2005;2.99;30/5/2005;15/2/2006;;;;
902;30/5/2005;2005;5;2;FORWARD TEMPLE;A Astounding Display of a Forensic Psychologist And a Mad Scientist who must Challenge a Girl in New Orleans;2006;English;NULL;6;NC-17;47 MySakila Drive;Lethbridge;77464;2,39358E+11;IAN STILL;IAN.STILL@sakilacustomer.org;Mike Hillyer;Mike.Hillyer@sakilastaff.com;Mike;7/6/2005;4.99;30/5/2005;15/2/2006;;;;
903;30/5/2005;2005;5;2;LONELY ELEPHANT;A Intrepid Story of a Student And a Dog who must Challenge a Explorer in Soviet Georgia;2006;English;NULL;3;G;47 MySakila Drive;Lethbridge;89459;2,64286E+11;SUE PETERS;SUE.PETERS@sakilacustomer.org;Mike Hillyer;Mike.Hillyer@sakilastaff.com;Mike;3/6/2005;3.99;30/5/2005;15/2/2006;;;;
904;30/5/2005;2005;5;2;LUCK OPUS;A Boring Display of a Moose And a Squirrel who must Outrace a Teacher in A Shark Tank;2006;English;NULL;7;NC-17;47 MySakila Drive;Lethbridge;76022;1,77728E+11;MARIE TURNER;MARIE.TURNER@sakilacustomer.org;Mike Hillyer;Mike.Hillyer@sakilastaff.com;Mike;5/6/2005;2.99;30/5/2005;15/2/2006;;;;
905;30/5/2005;2005;5;2;WAIT CIDER;A Intrepid Epistle of a Woman And a Forensic Psychologist who must Succumb a Astronaut in A Manhattan Penthouse;2006;English;NULL;3;PG-13;47 MySakila Drive;Lethbridge;80168;3,07704E+11;DIANE COLLINS;DIANE.COLLINS@sakilacustomer.org;Mike Hillyer;Mike.Hillyer@sakilastaff.com;Mike;6/6/2005;4.99;30/5/2005;15/2/2006;;;;
906;30/5/2005;2005;5;2;HAUNTING PIANIST;A Fast-Paced Story of a Database Administrator And a Composer who must Defeat a Squirrel in An Abandoned Amusement Park;2006;English;NULL;5;R;28 MySQL Boulevard;Woodridge;77642;84794532510;NELSON CHRISTENSON;NELSON.CHRISTENSON@sakilacustomer.org;Jon Stephens;Jon.Stephens@sakilastaff.com;Jon;7/6/2005;3.99;30/5/2005;15/2/2006;;;;
907;30/5/2005;2005;5;2;RIDGEMONT SUBMARINE;A Unbelieveable Drama of a Waitress And a Composer who must Sink a Mad Cow in Ancient Japan;2006;English;NULL;3;PG-13;28 MySQL Boulevard;Woodridge;44816;1,31371E+11;LESLIE SEWARD;LESLIE.SEWARD@sakilacustomer.org;Jon Stephens;Jon.Stephens@sakilastaff.com;Jon;2/6/2005;0.99;30/5/2005;15/2/2006;;;;
908;30/5/2005;2005;5;2;WEREWOLF LOLA;A Fanciful Story of a Man And a Sumo Wrestler who must Outrace a Student in A Monastery;2006;English;NULL;6;G;47 MySakila Drive;Lethbridge;88002;7,20998E+11;ANNE POWELL;ANNE.POWELL@sakilacustomer.org;Mike Hillyer;Mike.Hillyer@sakilastaff.com;Mike;3/6/2005;4.99;30/5/2005;15/2/2006;;;;
909;30/5/2005;2005;5;2;SPICE SORORITY;A Fateful Display of a Pioneer And a Hunter who must Defeat a Husband in An Abandoned Mine Shaft;2006;English;NULL;5;NC-17;47 MySakila Drive;Lethbridge;8268;9,36807E+11;GLEN TALBERT;GLEN.TALBERT@sakilacustomer.org;Mike Hillyer;Mike.Hillyer@sakilastaff.com;Mike;8/6/2005;8.99;30/5/2005;15/2/2006;;;;
910;30/5/2005;2005;5;2;METAL ARMAGEDDON;A Thrilling Display of a Lumberjack And a Crocodile who must Meet a Monkey in A Baloon Factory;2006;English;NULL;6;PG-13;28 MySQL Boulevard;Woodridge;2800;6,00265E+11;JEREMY HURTADO;JEREMY.HURTADO@sakilacustomer.org;Jon Stephens;Jon.Stephens@sakilastaff.com;Jon;4/6/2005;2.99;30/5/2005;15/2/2006;;;;
911;30/5/2005;2005;5;2;FELLOWSHIP AUTUMN;A Lacklusture Reflection of a Dentist And a Hunter who must Meet a Teacher in A Baloon;2006;English;NULL;6;NC-17;28 MySQL Boulevard;Woodridge;33050;99883471275;BRANDON HUEY;BRANDON.HUEY@sakilacustomer.org;Jon Stephens;Jon.Stephens@sakilastaff.com;Jon;7/6/2005;6.99;30/5/2005;15/2/2006;;;;
912;30/5/2005;2005;5;2;PUNK DIVORCE;A Fast-Paced Tale of a Pastry Chef And a Boat who must Face a Frisbee in The Canadian Rockies;2006;English;NULL;6;PG;28 MySQL Boulevard;Woodridge;29810;1,75283E+11;SHAWN HEATON;SHAWN.HEATON@sakilacustomer.org;Jon Stephens;Jon.Stephens@sakilastaff.com;Jon;31/5/2005;4.99;30/5/2005;15/2/2006;;;;
913;30/5/2005;2005;5;2;QUEEN LUKE;A Astounding Story of a Girl And a Boy who must Challenge a Composer in New Orleans;2006;English;NULL;5;PG;28 MySQL Boulevard;Woodridge;91330;5,6173E+11;FRED WHEAT;FRED.WHEAT@sakilacustomer.org;Jon Stephens;Jon.Stephens@sakilastaff.com;Jon;7/6/2005;7.99;30/5/2005;15/2/2006;;;;
914;30/5/2005;2005;5;2;FATAL HAUNTED;A Beautiful Drama of a Student And a Secret Agent who must Confront a Dentist in Ancient Japan;2006;English;NULL;6;PG;47 MySakila Drive;Lethbridge;97661;1,99515E+11;ENRIQUE FORSYTHE;ENRIQUE.FORSYTHE@sakilacustomer.org;Mike Hillyer;Mike.Hillyer@sakilastaff.com;Mike;4/6/2005;2.99;30/5/2005;15/2/2006;;;;
915;30/5/2005;2005;5;2;HAUNTING PIANIST;A Fast-Paced Story of a Database Administrator And a Composer who must Defeat a Squirrel in An Abandoned Amusement Park;2006;English;NULL;5;R;47 MySakila Drive;Lethbridge;75149;8,67547E+11;WENDY HARRISON;WENDY.HARRISON@sakilacustomer.org;Mike Hillyer;Mike.Hillyer@sakilastaff.com;Mike;2/6/2005;0.99;30/5/2005;15/2/2006;;;;
916;30/5/2005;2005;5;2;ENGLISH BULWORTH;A Intrepid Epistle of a Pastry Chef And a Pastry Chef who must Pursue a Crocodile in Ancient China;2006;English;NULL;3;PG-13;47 MySakila Drive;Lethbridge;18743;8,60453E+11;JENNIFER DAVIS;JENNIFER.DAVIS@sakilacustomer.org;Mike Hillyer;Mike.Hillyer@sakilastaff.com;Mike;31/5/2005;0.99;30/5/2005;15/2/2006;;;;
917;30/5/2005;2005;5;2;SHREK LICENSE;A Fateful Yarn of a Secret Agent And a Feminist who must Find a Feminist in A Jet Boat;2006;English;NULL;7;PG-13;28 MySQL Boulevard;Woodridge;14073;7,76032E+11;PHILLIP HOLM;PHILLIP.HOLM@sakilacustomer.org;Jon Stephens;Jon.Stephens@sakilastaff.com;Jon;2/6/2005;2.99;30/5/2005;15/2/2006;;;;
918;30/5/2005;2005;5;2;CONNECTION MICROCOSMOS;A Fateful Documentary of a Crocodile And a Husband who must Face a Husband in The First Manned Space Station;2006;English;NULL;6;G;47 MySakila Drive;Lethbridge;89459;2,64286E+11;SUE PETERS;SUE.PETERS@sakilacustomer.org;Mike Hillyer;Mike.Hillyer@sakilastaff.com;Mike;31/5/2005;0.99;30/5/2005;15/2/2006;;;;
919;30/5/2005;2005;5;2;TENENBAUMS COMMAND;A Taut Display of a Pioneer And a Man who must Reach a Girl in The Gulf of Mexico;2006;English;NULL;4;PG-13;47 MySakila Drive;Lethbridge;2800;6,00265E+11;JEREMY HURTADO;JEREMY.HURTADO@sakilacustomer.org;Mike Hillyer;Mike.Hillyer@sakilastaff.com;Mike;2/6/2005;0.99;30/5/2005;15/2/2006;;;;
920;30/5/2005;2005;5;2;STEPMOM DREAM;A Touching Epistle of a Crocodile And a Teacher who must Build a Forensic Psychologist in A MySQL Convention;2006;English;NULL;7;NC-17;47 MySakila Drive;Lethbridge;53446;1,70115E+11;SALVADOR TEEL;SALVADOR.TEEL@sakilacustomer.org;Mike Hillyer;Mike.Hillyer@sakilastaff.com;Mike;2/6/2005;4.99;30/5/2005;15/2/2006;;;;
921;30/5/2005;2005;5;2;HANKY OCTOBER;A Boring Epistle of a Database Administrator And a Explorer who must Pursue a Madman in Soviet Georgia;2006;English;NULL;5;NC-17;47 MySakila Drive;Lethbridge;75474;4,41628E+11;MILTON HOWLAND;MILTON.HOWLAND@sakilacustomer.org;Mike Hillyer;Mike.Hillyer@sakilastaff.com;Mike;3/6/2005;2.99;30/5/2005;15/2/2006;;;;
922;30/5/2005;2005;5;2;LOST BIRD;A Emotional Character Study of a Robot And a A Shark who must Defeat a Technical Writer in A Manhattan Penthouse;2006;English;NULL;4;PG-13;47 MySakila Drive;Lethbridge;39976;9,78431E+11;GUY BROWNLEE;GUY.BROWNLEE@sakilacustomer.org;Mike Hillyer;Mike.Hillyer@sakilastaff.com;Mike;8/6/2005;7.99;30/5/2005;15/2/2006;;;;
923;30/5/2005;2005;5;2;HEAVEN FREEDOM;A Intrepid Story of a Butler And a Car who must Vanquish a Man in New Orleans;2006;English;NULL;7;PG;28 MySQL Boulevard;Woodridge;47929;9,12257E+11;PAMELA BAKER;PAMELA.BAKER@sakilacustomer.org;Jon Stephens;Jon.Stephens@sakilastaff.com;Jon;5/6/2005;2.99;30/5/2005;15/2/2006;;;;
924;30/5/2005;2005;5;2;REIGN GENTLEMEN;A Emotional Yarn of a Composer And a Man who must Escape a Butler in The Gulf of Mexico;2006;English;NULL;3;PG-13;47 MySakila Drive;Lethbridge;61391;96604821070;MAE FLETCHER;MAE.FLETCHER@sakilacustomer.org;Mike Hillyer;Mike.Hillyer@sakilastaff.com;Mike;4/6/2005;4.99;30/5/2005;15/2/2006;;;;
925;30/5/2005;2005;5;2;PURE RUNNER;A Thoughtful Documentary of a Student And a Madman who must Challenge a Squirrel in A Manhattan Penthouse;2006;English;NULL;3;NC-17;47 MySakila Drive;Lethbridge;11044;9,6337E+11;RHONDA KENNEDY;RHONDA.KENNEDY@sakilacustomer.org;Mike Hillyer;Mike.Hillyer@sakilastaff.com;Mike;2/6/2005;2.99;30/5/2005;15/2/2006;;;;
926;30/5/2005;2005;5;2;VIETNAM SMOOCHY;A Lacklusture Display of a Butler And a Man who must Sink a Explorer in Soviet Georgia;2006;English;NULL;7;PG-13;28 MySQL Boulevard;Woodridge;98889;8,96315E+11;IRENE PRICE;IRENE.PRICE@sakilacustomer.org;Jon Stephens;Jon.Stephens@sakilastaff.com;Jon;1/6/2005;0.99;30/5/2005;15/2/2006;;;;
927;30/5/2005;2005;5;2;DRIVING POLISH;A Action-Packed Yarn of a Feminist And a Technical Writer who must Sink a Boat in An Abandoned Mine Shaft;2006;English;NULL;6;NC-17;28 MySQL Boulevard;Woodridge;62686;1,82363E+11;SALLY PIERCE;SALLY.PIERCE@sakilacustomer.org;Jon Stephens;Jon.Stephens@sakilastaff.com;Jon;31/5/2005;4.99;30/5/2005;15/2/2006;;;;
928;30/5/2005;2005;5;2;BARBARELLA STREETCAR;A Awe-Inspiring Story of a Feminist And a Cat who must Conquer a Dog in A Monastery;2006;English;NULL;6;G;28 MySQL Boulevard;Woodridge;1079;18581624103;RACHEL BARNES;RACHEL.BARNES@sakilacustomer.org;Jon Stephens;Jon.Stephens@sakilastaff.com;Jon;5/6/2005;2.99;30/5/2005;15/2/2006;;;;
929;30/5/2005;2005;5;2;VANISHING ROCKY;A Brilliant Reflection of a Man And a Woman who must Conquer a Pioneer in A MySQL Convention;2006;English;NULL;3;NC-17;28 MySQL Boulevard;Woodridge;9750;7,45268E+11;FERNANDO CHURCHILL;FERNANDO.CHURCHILL@sakilacustomer.org;Jon Stephens;Jon.Stephens@sakilastaff.com;Jon;6/6/2005;6.99;30/5/2005;15/2/2006;;;;
930;30/5/2005;2005;5;2;NETWORK PEAK;A Unbelieveable Reflection of a Butler And a Boat who must Outgun a Mad Scientist in California;2006;English;NULL;5;PG-13;28 MySQL Boulevard;Woodridge;93762;5,81852E+11;DEBBIE REYES;DEBBIE.REYES@sakilacustomer.org;Jon Stephens;Jon.Stephens@sakilastaff.com;Jon;4/6/2005;2.99;30/5/2005;15/2/2006;;;;
931;30/5/2005;2005;5;2;ROOM ROMAN;A Awe-Inspiring Panorama of a Composer And a Secret Agent who must Sink a Composer in A Shark Tank;2006;English;NULL;7;PG;28 MySQL Boulevard;Woodridge;14400;2,70457E+11;LEE HAWKS;LEE.HAWKS@sakilacustomer.org;Jon Stephens;Jon.Stephens@sakilastaff.com;Jon;31/5/2005;0.99;30/5/2005;15/2/2006;;;;
932;30/5/2005;2005;5;2;CLONES PINOCCHIO;A Amazing Drama of a Car And a Robot who must Pursue a Dentist in New Orleans;2006;English;NULL;6;R;47 MySakila Drive;Lethbridge;1545;7,68482E+11;ELSIE KELLEY;ELSIE.KELLEY@sakilacustomer.org;Mike Hillyer;Mike.Hillyer@sakilastaff.com;Mike;31/5/2005;2.99;30/5/2005;15/2/2006;;;;
933;30/5/2005;2005;5;2;SLEEPING SUSPECTS;A Stunning Reflection of a Sumo Wrestler And a Explorer who must Sink a Frisbee in A MySQL Convention;2006;English;NULL;7;PG-13;47 MySakila Drive;Lethbridge;96109;6,63449E+11;JANICE WARD;JANICE.WARD@sakilacustomer.org;Mike Hillyer;Mike.Hillyer@sakilastaff.com;Mike;1/6/2005;4.99;30/5/2005;15/2/2006;;;;
934;30/5/2005;2005;5;2;SHEPHERD MIDSUMMER;A Thoughtful Drama of a Robot And a Womanizer who must Kill a Lumberjack in A Baloon;2006;English;NULL;7;R;47 MySakila Drive;Lethbridge;55561;2,50768E+11;MILDRED BAILEY;MILDRED.BAILEY@sakilacustomer.org;Mike Hillyer;Mike.Hillyer@sakilastaff.com;Mike;8/6/2005;2.99;30/5/2005;15/2/2006;;;;
935;30/5/2005;2005;5;2;LOLITA WORLD;A Thrilling Drama of a Girl And a Robot who must Redeem a Waitress in An Abandoned Mine Shaft;2006;English;NULL;4;NC-17;47 MySakila Drive;Lethbridge;68146;8,84537E+11;MABEL HOLLAND;MABEL.HOLLAND@sakilacustomer.org;Mike Hillyer;Mike.Hillyer@sakilastaff.com;Mike;2/6/2005;2.99;30/5/2005;15/2/2006;;;;
936;30/5/2005;2005;5;2;CURTAIN VIDEOTAPE;A Boring Reflection of a Dentist And a Mad Cow who must Chase a Secret Agent in A Shark Tank;2006;English;NULL;7;PG-13;28 MySQL Boulevard;Woodridge;95835;6,22885E+11;WESLEY BULL;WESLEY.BULL@sakilacustomer.org;Jon Stephens;Jon.Stephens@sakilastaff.com;Jon;7/6/2005;1.99;30/5/2005;15/2/2006;;;;
937;30/5/2005;2005;5;2;DISTURBING SCARFACE;A Lacklusture Display of a Crocodile And a Butler who must Overcome a Monkey in A U-Boat;2006;English;NULL;6;R;28 MySQL Boulevard;Woodridge;79047;5,04434E+11;DAVID ROYAL;DAVID.ROYAL@sakilacustomer.org;Jon Stephens;Jon.Stephens@sakilastaff.com;Jon;5/6/2005;2.99;30/5/2005;15/2/2006;;;;
938;30/5/2005;2005;5;2;FORWARD TEMPLE;A Astounding Display of a Forensic Psychologist And a Mad Scientist who must Challenge a Girl in New Orleans;2006;English;NULL;6;NC-17;28 MySQL Boulevard;Woodridge;23616;2,62077E+11;CATHERINE CAMPBELL;CATHERINE.CAMPBELL@sakilacustomer.org;Jon Stephens;Jon.Stephens@sakilastaff.com;Jon;4/6/2005;2.99;30/5/2005;15/2/2006;;;;
939;30/5/2005;2005;5;2;EVERYONE CRAFT;A Fateful Display of a Waitress And a Dentist who must Reach a Butler in Nigeria;2006;English;NULL;4;PG;47 MySakila Drive;Lethbridge;2738;1,66898E+11;ADAM GOOCH;ADAM.GOOCH@sakilacustomer.org;Mike Hillyer;Mike.Hillyer@sakilastaff.com;Mike;1/6/2005;0.99;30/5/2005;15/2/2006;;;;
940;30/5/2005;2005;5;2;ENDING CROWDS;A Unbelieveable Display of a Dentist And a Madman who must Vanquish a Squirrel in Berlin;2006;English;NULL;6;NC-17;47 MySakila Drive;Lethbridge;67521;1,22981E+11;CHRISTIAN JUNG;CHRISTIAN.JUNG@sakilacustomer.org;Mike Hillyer;Mike.Hillyer@sakilastaff.com;Mike;1/6/2005;0.99;30/5/2005;15/2/2006;;;;
941;30/5/2005;2005;5;2;SHREK LICENSE;A Fateful Yarn of a Secret Agent And a Feminist who must Find a Feminist in A Jet Boat;2006;English;NULL;7;PG-13;28 MySQL Boulevard;Woodridge;93655;9,46114E+11;WALLACE SLONE;WALLACE.SLONE@sakilacustomer.org;Jon Stephens;Jon.Stephens@sakilastaff.com;Jon;1/6/2005;2.99;30/5/2005;15/2/2006;;;;
942;30/5/2005;2005;5;2;VALENTINE VANISHING;A Thrilling Display of a Husband And a Butler who must Reach a Pastry Chef in California;2006;English;NULL;7;PG-13;28 MySQL Boulevard;Woodridge;69221;9,32993E+11;JORGE OLIVARES;JORGE.OLIVARES@sakilacustomer.org;Jon Stephens;Jon.Stephens@sakilastaff.com;Jon;8/6/2005;2.99;30/5/2005;15/2/2006;;;;
943;30/5/2005;2005;5;2;SOLDIERS EVOLUTION;A Lacklusture Panorama of a A Shark And a Pioneer who must Confront a Student in The First Manned Space Station;2006;English;NULL;7;R;47 MySakila Drive;Lethbridge;45428;8,89319E+11;EVELYN MORGAN;EVELYN.MORGAN@sakilacustomer.org;Mike Hillyer;Mike.Hillyer@sakilastaff.com;Mike;6/6/2005;4.99;30/5/2005;15/2/2006;;;;
944;30/5/2005;2005;5;2;APACHE DIVINE;A Awe-Inspiring Reflection of a Pastry Chef And a Teacher who must Overcome a Sumo Wrestler in A U-Boat;2006;English;NULL;5;NC-17;28 MySQL Boulevard;Woodridge;14014;2,52265E+11;MONICA HICKS;MONICA.HICKS@sakilacustomer.org;Jon Stephens;Jon.Stephens@sakilastaff.com;Jon;7/6/2005;7.99;30/5/2005;15/2/2006;;;;
945;30/5/2005;2005;5;2;FINDING ANACONDA;A Fateful Tale of a Database Administrator And a Girl who must Battle a Squirrel in New Orleans;2006;English;NULL;4;R;28 MySQL Boulevard;Woodridge;97056;7,38968E+11;KEITH RICO;KEITH.RICO@sakilacustomer.org;Jon Stephens;Jon.Stephens@sakilastaff.com;Jon;2/6/2005;0.99;30/5/2005;15/2/2006;;;;
946;30/5/2005;2005;5;2;EMPIRE MALKOVICH;A Amazing Story of a Feminist And a Cat who must Face a Car in An Abandoned Fun House;2006;English;NULL;7;G;28 MySQL Boulevard;Woodridge;8268;9,36807E+11;GLEN TALBERT;GLEN.TALBERT@sakilacustomer.org;Jon Stephens;Jon.Stephens@sakilastaff.com;Jon;8/6/2005;2.99;30/5/2005;15/2/2006;;;;
947;30/5/2005;2005;5;2;WITCHES PANIC;A Awe-Inspiring Drama of a Secret Agent And a Hunter who must Fight a Moose in Nigeria;2006;English;NULL;6;NC-17;47 MySakila Drive;Lethbridge;85505;9,1409E+11;JOAN COOPER;JOAN.COOPER@sakilacustomer.org;Mike Hillyer;Mike.Hillyer@sakilastaff.com;Mike;4/6/2005;4.99;30/5/2005;15/2/2006;;;;
948;30/5/2005;2005;5;2;CAT CONEHEADS;A Fast-Paced Panorama of a Girl And a A Shark who must Confront a Boy in Ancient India;2006;English;NULL;5;G;28 MySQL Boulevard;Woodridge;81314;8,90289E+11;COURTNEY DAY;COURTNEY.DAY@sakilacustomer.org;Jon Stephens;Jon.Stephens@sakilastaff.com;Jon;8/6/2005;8.99;30/5/2005;15/2/2006;;;;
949;30/5/2005;2005;5;2;JASON TRAP;A Thoughtful Tale of a Woman And a A Shark who must Conquer a Dog in A Monastery;2006;English;NULL;5;NC-17;28 MySQL Boulevard;Woodridge;13203;3,20471E+11;HARRY ARCE;HARRY.ARCE@sakilacustomer.org;Jon Stephens;Jon.Stephens@sakilastaff.com;Jon;3/6/2005;2.99;30/5/2005;15/2/2006;;;;
950;30/5/2005;2005;5;2;BUTTERFLY CHOCOLAT;A Fateful Story of a Girl And a Composer who must Conquer a Husband in A Shark Tank;2006;English;NULL;3;G;28 MySQL Boulevard;Woodridge;74671;8,00717E+11;LOUISE JENKINS;LOUISE.JENKINS@sakilacustomer.org;Jon Stephens;Jon.Stephens@sakilastaff.com;Jon;1/6/2005;0.99;30/5/2005;15/2/2006;;;;
951;30/5/2005;2005;5;2;FATAL HAUNTED;A Beautiful Drama of a Student And a Secret Agent who must Confront a Dentist in Ancient Japan;2006;English;NULL;6;PG;28 MySQL Boulevard;Woodridge;94352;8,00024E+11;CHERYL MURPHY;CHERYL.MURPHY@sakilacustomer.org;Jon Stephens;Jon.Stephens@sakilastaff.com;Jon;31/5/2005;2.99;30/5/2005;15/2/2006;;;;
952;30/5/2005;2005;5;2;WARDROBE PHANTOM;A Action-Packed Display of a Mad Cow And a Astronaut who must Kill a Car in Ancient India;2006;English;NULL;6;G;28 MySQL Boulevard;Woodridge;94878;6,88485E+11;PAUL TROUT;PAUL.TROUT@sakilacustomer.org;Jon Stephens;Jon.Stephens@sakilastaff.com;Jon;2/6/2005;2.99;30/5/2005;15/2/2006;;;;
953;30/5/2005;2005;5;2;JADE BUNCH;A Insightful Panorama of a Squirrel And a Mad Cow who must Confront a Student in The First Manned Space Station;2006;English;NULL;6;NC-17;28 MySQL Boulevard;Woodridge;99405;7,5646E+11;ELLA OLIVER;ELLA.OLIVER@sakilacustomer.org;Jon Stephens;Jon.Stephens@sakilastaff.com;Jon;31/5/2005;2.99;30/5/2005;15/2/2006;;;;
954;30/5/2005;2005;5;2;EFFECT GLADIATOR;A Beautiful Display of a Pastry Chef And a Pastry Chef who must Outgun a Forensic Psychologist in A Manhattan Penthouse;2006;English;NULL;6;PG;47 MySakila Drive;Lethbridge;4085;5,10737E+11;SHERRI RHODES;SHERRI.RHODES@sakilacustomer.org;Mike Hillyer;Mike.Hillyer@sakilastaff.com;Mike;8/6/2005;3.99;30/5/2005;15/2/2006;;;;
955;30/5/2005;2005;5;2;TOWERS HURRICANE;A Fateful Display of a Monkey And a Car who must Sink a Husband in A MySQL Convention;2006;English;NULL;7;NC-17;47 MySakila Drive;Lethbridge;68469;96110042435;ROBERT BAUGHMAN;ROBERT.BAUGHMAN@sakilacustomer.org;Mike Hillyer;Mike.Hillyer@sakilastaff.com;Mike;31/5/2005;0.99;30/5/2005;15/2/2006;;;;
